Degraded,MOS_CNN,MOS_polqa,MOS_P563,MOS_PESQ,CNNerr,PESQerr,P563err,CNNacc,PESQacc,P563acc
AT-20130718-lws_a0015_plr3_evs,0.9397591,4.67,1.7604400000000002,3.7850000858306885,3.730240924358368,0.8849999141693115,2.90956,55.69785125465121,89.48931218326234,65.44465558194774
Keren-20080605-cps_a0378_plr1_evs,3.246524,3.82,1.0,4.039999961853027,0.5734759044647215,0.2199999618530275,2.82,92.42436057510275,97.09379178529686,62.74768824306473
anonymous-20080907-phf_a0368_plr3_opus,4.0320582,3.56,1.0,3.8429999351501465,0.47205823898315424,0.28299993515014643,2.56,93.54229495235083,96.12859185841113,64.97948016415869
rjmxtech-20140601-qmb_a0007_plr5_opus,1.0863143,3.74,0.0,3.757999897003174,2.65368567943573,0.017999897003173615,3.74,64.57028465372858,99.7596809478882,50.06675567423231
mfread-10112006-8_a0168_plr5_evs,3.4025934,2.78,0.0,3.446000099182129,0.6225933742523195,0.6660000991821291,2.78,90.46564511099051,89.80091731727214,57.42725880551301
jbaldus-20120121-fdm_b0213_plr3_evs,4.089172,4.07,0.0,3.6630001068115234,0.019171886444091513,0.40699989318847685,4.07,99.75483521171239,94.7953977853136,47.9539641943734
evangelos-20110622-iiu_a0284_plr3_evs,3.8319948,2.44,1.0,3.4260001182556152,1.3919947719573975,0.9860001182556153,1.44,77.51220077613252,84.07108048052318,76.73667205169629
camdixon-20130819-oqd_a0217_plr5_opus,4.274973,4.49,1.708939,3.9679999351501465,0.21502708435058615,0.5220000648498537,2.7810610000000002,97.39044800545405,93.66504775667653,66.24925970873787
jaiger-11282006_vf02-11_plr5_opus,3.6520514,3.63,0.0,4.011000156402588,0.02205144882202159,0.381000156402588,3.63,99.70119988046041,94.83739625470749,50.8130081300813
anonymous-20100821-vfh_rp-14_plr1_opus,4.6627045,3.73,1.0,4.033999919891357,0.9327044677734375,0.30399991989135744,2.73,87.53068893351019,95.9358299479765,63.50267379679145
paddy-20080911-jyl_ar-04_plr5_opus,3.9971442,4.35,0.0,4.034999847412109,0.35285577774047816,0.31500015258789027,4.35,95.64375583036447,96.11110922731,46.296296296296305
jaiger-vf16-20070214_vf16-22_plr1_evs,3.9198835,4.19,0.0,4.021999835968018,0.27011651039123574,0.1680001640319828,4.19,96.59802883638243,97.88412891647377,47.22921914357683
anonymous-20160104-ngi_b0065_plr1_evs,4.701884,3.65,1.0,3.4030001163482666,1.0518837928771974,0.2469998836517333,2.65,85.78535415030814,96.66216373443604,64.1891891891892
KaloyanKolev-20080907-sdw_a0119_plr3_opus,4.258076,3.5,2.995191,3.7239999771118164,0.7580761909484863,0.2239999771118164,0.5048089999999998,89.5437766765726,96.9103451432853,93.0371172413793
anonymous-20111215-lvf_a0305_plr5_opus,4.388628,4.25,2.071158,3.993000030517578,0.1386280059814453,0.2569999694824219,2.178842,98.26714992523193,96.78750038146973,72.764475
ralfherzog-20080112-en47_en47-30_plr1_opus,3.63729,1.0,0.0,1.0759999752044678,2.6372900009155273,0.07599997520446777,1.0,44.47810524388364,98.40000052201121,78.94736842105263
anonymous-20080815-yiv_a0345_plr1_opus,4.146931,4.7,1.0,4.267000198364258,0.5530688285827638,0.43299980163574237,3.7,93.45480676233416,94.87574199247642,56.213017751479285
taslack-20090113-epc_ar-12_plr3_opus,4.2508354,3.37,0.0,3.9579999446868896,0.8808354187011718,0.5879999446868895,3.37,87.62871602947793,91.74157381057739,52.668539325842694
qsmxpilot-20130413-oox_a0503_plr3_opus,0.94002414,4.0,0.0,4.125,3.0599758625030518,0.125,4.0,60.51644048383159,98.38709677419355,48.38709677419355
zcarrell-20130728-xor_rb-34_plr1_opus,3.2579954,4.55,0.0,4.198999881744385,1.292004632949829,0.35100011825561506,4.55,84.4336791210864,95.77108291258295,45.18072289156627
ralfherzog-20071214-en38_en38-05_plr5_opus,3.990358,1.0,0.0,1.0479999780654907,2.9903581142425537,0.04799997806549072,1.0,37.04509233173571,98.98947414598967,78.94736842105263
kmaclean-06152006_sample14_plr1_opus,3.9849718,4.33,0.0,3.9130001068115234,0.34502823829650886,0.41699989318847663,4.33,95.7298485359343,94.83911023281588,46.41089108910891
colins5286-20101118-ruw_b0478_plr5_opus,4.125678,3.78,1.0,4.001999855041504,0.34567806243896504,0.2219998550415041,2.78,95.40932187996063,97.05179475376488,63.081009296148736
anonymous-20160131-lni_b0211_plr1_opus,3.407563,3.81,1.0,4.1020002365112305,0.40243702888488775,0.2920002365112304,2.81,94.67675887718403,96.1375630091107,62.83068783068783
oeginc-20080224-oao_b0460_plr5_evs,3.0486467,4.02,0.0,3.7990000247955322,0.9713533115386959,0.22099997520446735,4.02,87.49867037916736,97.15572747484597,48.262548262548265
anonymous-20100208-euy_a0064_plr1_opus,4.241587,4.67,3.188001,4.211999893188477,0.42841283798217766,0.45800010681152337,1.481999,94.91196154415466,94.5605688027135,82.39906175771972
ralfherzog-20071010-en12_en12-139_plr3_opus,4.2010884,1.0,0.0,1.031999945640564,3.2010884284973145,0.031999945640563965,1.0,32.60866466321444,99.32631693388286,78.94736842105263
neuralnet-20080702-xwd_b0430_plr1_evs,3.5574834,4.62,0.0,4.066999912261963,1.062516565322876,0.5530000877380372,4.62,87.30565632828106,93.39306944160052,44.80286738351255
robertburrelldonkin-20070902-arthur_ar-24_plr5_opus,4.4780684,2.07,0.0,3.2939999103546143,2.4080683517456056,1.2239999103546144,2.07,58.624255124645956,78.96907370524718,64.43298969072166
anonymous-20130717-zwr_a0021_plr5_opus,4.5523577,4.02,2.690383,4.005000114440918,0.53235767364502,0.014999885559081605,1.3296169999999994,93.14854988873849,99.8069512798059,82.8878120978121
anonymous-20110506-zww_a0569_plr3_evs,4.230073,4.19,1.965502,3.734999895095825,0.040072975158691015,0.4550001049041752,2.2244980000000005,99.49530257986535,94.26952008936807,71.9836523929471
Jeremy-20100627-fbz_a0209_plr3_opus,4.4794374,4.51,1.362287,4.178999900817871,0.030562648773193146,0.3310000991821287,3.1477129999999995,99.62999214560298,95.99273487672967,61.89209443099274
anonymous-20100820-qnp_b0081_plr3_evs,3.9728913,3.57,1.15615,4.057000160217285,0.4028913307189943,0.4870001602172853,2.41385,94.49602007214489,93.3469923467584,67.02390710382514
bjb-20120310_vf10-17_plr1_evs,1.0791867,1.0,1.623687,1.0329999923706055,0.07918667793273926,0.03299999237060547,0.6236870000000001,98.33291204352128,99.30526331851357,86.86974736842105
tsmock-20120806-aro_a0293_plr5_evs,3.7592418,4.53,0.0,3.694999933242798,0.7707581806182864,0.8350000667572024,4.53,90.69132632103519,89.91545813095166,45.289855072463766
surgemcgee-20120722-gyy_a0097_plr3_opus,4.108597,3.27,0.0,3.7880001068115234,0.8385968017578125,0.5180001068115234,3.27,88.05417661313658,92.62108109955095,53.41880341880342
ralfherzog-20070924-en9_en9-100_plr5_opus,3.6417816,1.0,0.0,1.059999942779541,2.6417815685272217,0.059999942779541016,1.0,44.38354592574271,98.7368433099044,78.94736842105263
Nich-20120121-jox_a0572_plr3_opus,4.1108456,2.5,1.0,3.7750000953674316,1.6108455657958984,1.2750000953674316,1.5,74.22647094726562,79.5999984741211,76.0
robin-20070212_ar-12_plr3_opus,4.1096425,4.6,0.0,4.099999904632568,0.4903574943542477,0.5000000953674313,4.6,94.12745515743416,94.01197490577927,44.91017964071856
anonymous-20150227-ugk_a0168_plr1_evs,2.8028543,4.34,1.0,3.7170000076293945,1.5371457004547118,0.6229999923706053,3.34,80.99943509944733,92.29913482854629,58.71446229913474
anonymous-20100820-hpc_a0528_plr3_evs,3.6929698,3.62,1.0,3.194000005722046,0.07296979904174794,0.4259999942779542,2.62,99.00990774705905,94.21981011834526,64.4504748982361
anonymous-20100221-mhe_b0216_plr3_evs,2.8348494,4.08,1.070329,3.5789999961853027,1.2451506423950196,0.5010000038146973,3.009671,84.09769294514662,93.60153251833081,61.5623116219668
akiplaner-20091217-mnm_rb-14_plr1_evs,3.9399455,4.39,1.0,3.9820001125335693,0.45005454063415495,0.40799988746643034,3.3899999999999997,94.47107443938384,94.98771637019128,58.35380835380836
alphadecay-20090623-epc_a0336_plr1_opus,3.7069142,4.43,1.0,4.3520002365112305,0.7230858135223386,0.07799976348876925,3.4299999999999997,91.16032012808877,99.0464576590615,58.068459657701716
ralfherzog-20071214-en38_en38-37_plr3_opus,3.4435198,1.0,0.0,1.0429999828338623,2.4435198307037354,0.042999982833862305,1.0,48.557477248342416,99.09473720349763,78.94736842105263
KrzysztofWierzbicki-20120212-jtv_a0397_plr3_opus,4.1070623,3.26,1.0,3.813999891281128,0.8470623397827151,0.5539998912811281,2.26,87.91637175773587,92.09700583051172,67.76034236804566
grigi-20150812-hli_rb-30_plr1_evs,4.1229696,2.48,0.0,3.2639999389648438,1.6429696273803711,0.7839999389648438,2.48,73.62809586869389,87.41573131677619,60.192616372391655
anonymous-20120302-aeg_b0225_plr5_evs,3.6893952,4.36,1.0,3.7980000972747803,0.670604810714722,0.56199990272522,3.3600000000000003,91.7311367359467,93.07028479993564,58.56966707768187
jade-20100109-eqe_a0040_plr3_evs,1.3190008,3.01,0.0,3.388000011444092,1.690999159812927,0.378000011444092,3.01,74.98521952939457,94.40828385437733,55.47337278106509
rortiz-20100209-ffs_rb-20_plr1_opus,4.4009275,3.69,0.0,4.076000213623047,0.7109275436401368,0.38600021362304693,3.69,90.44452226290139,94.81182508571173,50.403225806451616
akhansson-20120423-gib_b0165_plr3_opus,3.855688,4.32,1.0,4.046000003814697,0.46431190490722685,0.273999996185303,3.3200000000000003,94.24644479668864,96.60470884528745,58.85997521685254
unbridledrage-20090106-dwk_a0162_plr1_evs,3.6267877,4.2,0.0,4.0329999923706055,0.5732123374938967,0.1670000076293947,4.2,92.78978191831577,97.89937097321516,47.16981132075472
camdixon-20141207-els_b0267_plr1_opus,3.7184875,4.53,1.0,3.934000015258789,0.8115124988555911,0.5959999847412112,3.5300000000000002,90.19912440995662,92.80193255143465,57.36714975845411
nestea247-20080301-rkx_b0231_plr3_evs,4.7496057,3.52,0.0,3.8350000381469727,1.229605655670166,0.31500003814697264,3.52,83.08657970192344,95.66712464722184,51.5818431911967
khemboy-20090128-hvx_a0178_plr1_opus,4.1526523,3.73,0.0,3.927999973297119,0.42265226364135744,0.19799997329711916,3.73,94.34956866789629,97.35294153346098,50.13368983957219
bjb-20120124_vf23-01_plr5_opus,3.7718365,1.0,1.0,1.0410000085830688,2.771836519241333,0.04100000858306885,0.0,41.645546963340365,99.13684192456697,100.0
pcsnpny-20150303-zpw_a0554_plr3_opus,1.0280737,4.71,0.0,4.191999912261963,3.6819263315200805,0.5180000877380371,4.71,56.47841215697304,93.87706752082698,44.326241134751776
anonymous-20091209-syp_a0299_plr5_opus,2.0756557,3.84,1.0,4.081999778747559,1.7643443012237547,0.24199977874755874,2.84,76.75435703262511,96.81159711795048,62.582345191040844
ralfherzog-20071205-en29_en29-94_plr3_opus,1.0229163,1.0,0.0,1.0579999685287476,0.022916316986083984,0.05799996852874756,1.0,99.5175512213456,98.77894803097374,78.94736842105263
doublesfrogs-20150224-kza_b0471_plr1_opus,4.244537,2.76,1.565547,3.8380000591278076,1.484536876678467,1.0780000591278078,1.1944529999999998,77.19605412168254,83.4408593067925,81.6520276497696
james_h-20100808-xbb_a0012_plr5_evs,2.8604946,2.51,0.0,4.017000198364258,0.35049461364746115,1.507000198364258,2.51,94.40104451042394,75.92651440312687,59.90415335463259
ralfherzog-20070831-en1_en1-023_plr1_evs,4.0835958,1.0,0.0,1.0479999780654907,3.0835957527160645,0.04799997806549072,1.0,35.08219467966181,98.98947414598967,78.94736842105263
anonymous-20090726-dqn_b0180_plr5_opus,4.1339717,4.03,1.0,3.8299999237060547,0.10397169113159155,0.20000007629394556,3.0300000000000002,98.66360294175333,97.42930493195443,61.05398457583547
jedson303-20140430-dli_a0582_plr5_opus,4.304743,4.74,0.0,4.098999977111816,0.43525718688964865,0.6410000228881838,4.74,94.87329579635278,92.44994083759501,44.169611307420496
Joey-20100411-ewf_a0284_plr5_evs,3.6772623,4.02,1.0,3.6010000705718994,0.34273769378662067,0.41899992942810016,3.0199999999999996,95.58896146992767,94.60746551572586,61.132561132561136
anonymous-20110916-slf_a0206_plr3_opus,3.9707282,4.02,1.0,3.8459999561309814,0.04927184104919391,0.17400004386901813,3.0199999999999996,99.36587077156764,97.76061719602293,61.132561132561136
akshay-20110708-tpa_a0508_plr1_evs,3.5140498,3.84,1.0,3.9800000190734863,0.3259502315521239,0.14000001907348647,2.84,95.70553054608533,98.15546746938753,62.582345191040844
neatsun-20111009-bzx_a0199_plr3_opus,3.6177952,4.31,0.0,3.8510000705718994,0.6922047710418697,0.4589999294281002,4.31,91.41185147590733,94.30521179369603,46.52605459057072
RickRichardson-20121114-fyc_b0239_plr3_evs,2.5355844,4.38,1.0,3.8320000171661377,1.8444155502319335,0.5479999828338622,3.38,77.31346186676589,93.25953280647155,58.42558425584256
grigi-20150812-glw_b0299_plr1_evs,2.6541734,3.11,0.0,3.753999948501587,0.4558266258239745,0.643999948501587,3.11,93.35529699965052,90.61224564866491,54.664723032069965
anonymous-20110307-kor_rp-06_plr3_evs,3.82126,3.98,1.0,3.9070000648498535,0.15874002456665037,0.07299993515014647,2.98,97.94644211427361,99.05562826455179,61.44890038809832
anonymous-20081105-zoq_a0375_plr1_opus,1.0586644,3.39,1.0,4.177999973297119,2.3313355588912965,0.787999973297119,2.39,67.3482414721107,88.9635858081636,66.52661064425772
anonymous-20130325-pcw_a0459_plr1_evs,4.2961564,4.37,1.0,4.039999961853027,0.07384359359741222,0.33000003814697276,3.37,99.0905961379629,95.9359601213427,58.49753694581281
anonymous-20100311-upt_b0025_plr1_opus,4.6542425,2.74,1.0,3.9049999713897705,1.9142425155639646,1.1649999713897703,1.7400000000000002,70.50473781873706,82.0493070664134,73.18952234206472
anonymous-20100204-qck_b0529_plr3_opus,4.2598195,4.15,1.0,4.285999774932861,0.1098195075988766,0.13599977493286097,3.1500000000000004,98.60987965064713,98.27848386160936,60.12658227848101
jkramlich-20100305-ahn_a0539_plr5_evs,4.4032564,4.0,0.0,3.5799999237060547,0.4032564163208008,0.4200000762939453,4.0,94.79669140231225,94.58064417685232,48.38709677419355
robertburrelldonkin-20070918-vf16_vf16-36_plr5_opus,3.9797564,2.38,0.0,3.4539999961853027,1.5997563552856446,1.0739999961853028,2.38,73.9028327033337,82.4796085451011,61.174551386623165
anonymous-20130906-ocl_rp-31_plr3_evs,3.9615767,3.72,1.0,2.687999963760376,0.2415767002105711,1.0320000362396242,2.72,96.76604149651176,86.18473847068776,63.58768406961178
tomasf-20160115-hdc_b0523_plr1_opus,0.81475633,4.66,0.0,3.5230000019073486,3.8452436661720277,1.1369999980926515,4.66,54.27772097298421,86.480380522085,44.58977407847801
joehms22-20131229-yha_b0178_plr5_evs,4.4157863,2.09,0.0,3.0450000762939453,2.3257862663269044,0.9550000762939455,2.09,60.174892699881774,83.64725896756943,64.2123287671233
camdixon-20141207-ngg_a0092_plr1_opus,4.19769,4.65,1.0,4.021999835968018,0.4523099899291996,0.6280001640319828,3.6500000000000004,94.61535726274762,92.52380757104783,56.547619047619044
ralfherzog-20071007-en11_en11-025_plr1_opus,4.0984545,1.0,0.0,1.0889999866485596,3.098454475402832,0.08899998664855957,1.0,34.76937946520353,98.12631607055664,78.94736842105263
anonymous-20080426-gcs_b0103_plr3_opus,2.0092134,4.05,1.0,3.609999895095825,2.040786552429199,0.4400001049041746,3.05,73.83606984065129,94.35897301404904,60.8974358974359
anonymous-20100807-pet_a0446_plr1_opus,4.303605,2.48,1.0,4.067999839782715,1.823605079650879,1.5879998397827149,1.48,70.72865040688798,74.5104359585439,76.24398073836277
jlrice9673-20090622-nop_b0470_plr3_opus,3.7144225,3.66,0.0,4.065999984741211,0.0544224643707274,0.4059999847412108,3.66,99.26555378716967,94.52091788473399,50.607287449392715
anonymous-20130717-zwr_a0020_plr3_evs,3.8366985,3.47,1.0,3.9200000762939453,0.366698532104492,0.4500000762939451,2.47,94.92107296254166,93.76731196268774,65.78947368421052
liquidoc-20100820-gfs_a0571_plr1_evs,1.0029545,3.55,0.0,4.132999897003174,2.5470455169677733,0.582999897003174,3.55,65.10896552098941,92.01370004105242,51.36986301369863
teeks99-20090406-aai_a0200_plr3_opus,1.0904828,3.58,0.0,3.8570001125335693,2.4895171689987183,0.27700011253356926,3.58,66.03660069578828,96.22100801454886,51.15961800818554
paddy-20080911-bua_a0344_plr3_evs,4.1805096,3.61,0.0,3.75,0.5705095672607423,0.14000000000000012,3.61,92.24851131439209,98.09782608695652,50.951086956521735
owlbrudder-20110128-hol_a0471_plr5_evs,4.4787126,2.86,0.0,3.4100000858306885,1.618712558746338,0.5500000858306886,2.86,75.51115644861818,91.67927252903648,56.732223903177
alphadecay-20090623-epc_a0331_plr3_evs,2.678891,3.67,1.0,3.927999973297119,0.9911090564727782,0.2579999732971192,2.67,86.64273508796795,96.52291141109004,64.01617250673854
ralfherzog-20070924-en9_en9-074_plr1_opus,2.772665,1.0,0.0,1.0410000085830688,1.772665023803711,0.04100000858306885,1.0,62.680736340974505,99.13684192456697,78.94736842105263
mattisback-20140714-uhz_b0328_plr5_opus,3.7099175,4.21,0.0,3.884000062942505,0.5000824546813964,0.3259999370574951,4.21,93.71755710199251,95.90452340380031,47.11055276381909
sponsellerfd-20100909-lpp_a0419_plr5_opus,4.51608,3.61,0.0,3.9010000228881836,0.9060799026489259,0.2910000228881837,3.61,87.68913175748742,96.04619534119315,50.951086956521735
tsmock-20120707-pbk_a0309_plr3_evs,3.593274,4.51,0.0,3.5199999809265137,0.9167258834838865,0.9900000190734861,4.51,88.90162368663576,88.01452761412244,45.399515738498785
Logomancer-20100820-hhi_b0135_plr3_evs,3.770606,3.9,1.344567,4.008999824523926,0.12939395904541007,0.10899982452392587,2.555433,98.3085756987528,98.5751656924977,66.59564705882353
Coren-20141121-yfc_a0162_plr3_evs,4.0217304,2.31,1.0,3.234999895095825,1.7117304229736328,0.9249998950958251,1.31,71.75362338327339,84.73597532845173,78.38283828382839
grnorton-20080516-nwa_b0294_plr5_opus,4.1711893,4.36,0.0,4.01800012588501,0.1888106918334964,0.34199987411499055,4.36,97.67187802918006,95.7829855226265,46.23921085080147
ColinBeckingham-20100119-ogj_b0042_plr3_evs,3.8470583,4.01,1.0,3.8389999866485596,0.1629417037963865,0.17100001335144022,3.01,97.90023577581977,97.79639158052268,61.21134020618557
jaiger-20070209-vf12_vf12-35_plr1_opus,3.5992532,4.34,0.0,4.205999851226807,0.7407468223571776,0.13400014877319322,4.34,90.8436733948433,98.3436322772164,46.35352286773795
robin-20070326-vf14_vf14-22_plr1_opus,2.7867987,4.46,0.0,4.064000129699707,1.6732012844085693,0.39599987030029293,4.46,79.61995999502352,95.17661546528267,45.67600487210719
ralfherzog-20070831-en1_en1-071_plr1_evs,4.153174,1.0,0.0,1.0499999523162842,3.1531739234924316,0.04999995231628418,1.0,33.61739108436986,98.94736942492034,78.94736842105263
ralfherzog-20071013-en13_en13-191_plr3_opus,4.310008,1.0,0.0,1.0549999475479126,3.3100080490112305,0.0549999475479126,1.0,30.315620020816198,98.84210636741237,78.94736842105263
anonymous-20150102-ekb_b0109_plr1_evs,4.084781,3.2,1.0,3.4570000171661377,0.8847811698913572,0.2570000171661375,2.2,87.26933568501644,96.30215802638651,68.34532374100719
wajkordanii-20081116-ggv_b0512_plr3_opus,3.8810291,3.73,0.0,3.9170000553131104,0.15102912902832033,0.18700005531311037,3.73,97.98089399694759,97.49999926051991,50.13368983957219
anonymous-20111215-lvf_a0309_plr1_opus,3.5236151,3.69,2.2796279999999998,4.060999870300293,0.16638487815856928,0.370999870300293,1.4103720000000002,97.76364411077192,95.01344260349069,81.04338709677418
